traj_id,jdt_ref,utc,shower_no,shower_code,la_sun,lst_ref,ra_g,dec_g,L_g,B_g,v_g,L_h,B_h,v_h,a,e,i,peri,node,pi,b,q,true_anomaly,mean_anomaly,QQ,n,T,Tj,re_norot,dec_norot,azimuth_apparent_norot,elevation_apparent_norot,v_init,v_avg,rbeg_lat,rbeg_lon,rbeg_ele,rend_lat,rend_lon,rend_ele,duration,peak_mag,peak_ht,f_param,mass,Qc,mfe,fov_beg,fov_end,stations_num,Stations
20221023234937_JvxSV,2459876.4927905975,2022-10-23 23:49:37.107663,480,TCA,210.239826,46.291993,140.38181,29.35235,133.60579,13.21839,67.47171,143.66504,22.63114,40.09524,5.048554,0.832189,155.565995,132.312543,210.242426,342.554969,17.811334,0.847203,47.689224,2.70596,9.249905,0.086887,11.343606,0.036401,140.22084,29.48837,65.74896,17.73788,68.66895,66.19818,44.818715,16.515688,114.0894,44.703034,16.157318,104.0395,0.49,-0.3,108.104,0.596,3.12e-05,70.07,35.79,1,1,2,"HR000K,HR0025"
20221023235024_uxXL2,2459876.493337556,2022-10-23 23:50:24.364780,23,EGE,210.240371,34.394265,107.67102,30.58168,105.30443,8.07797,67.69578,93.22927,13.68265,40.21611,5.343674,0.853264,164.716152,237.330034,210.242599,87.572633,-12.820525,0.78411,302.671544,357.2029,9.903239,0.079789,12.352663,-0.045545,107.77299,30.69939,80.88146,33.43875,68.84545,68.03706,50.781623,4.420891,113.3771,50.747715,4.092378,97.6769,0.42,-0.94,103.733,0.614,5.71e-05,88.26,32.56,1,1,4,"BE0001,BE0005,FR000X,NL0001"
20221023235045_IUDW0,2459876.4935824815,2022-10-23 23:50:45.526443,8,ORI,210.240615,33.055761,97.53146,14.47513,97.37779,-8.7699,65.80744,79.59273,-14.24673,40.76917,7.317952,0.920654,161.49737,82.449789,30.240189,112.689978,18.336475,0.580653,277.549044,358.014813,14.05525,0.049787,19.796342,-0.166812,97.64977,14.77961,100.91366,27.1905,66.99176,64.42237,51.823186,2.971328,112.5925,51.855852,2.694532,102.492,0.36,-0.38,109.0032,0.355,2.82e-05,27.19,30.9,1,1,3,"BE0005,BE0008,BE000B"
20221023235154_pbWhY,2459876.4943841705,2022-10-23 23:51:54.792332,-1,...,210.241414,38.083817,79.82649,11.67677,79.83653,-11.40274,59.05562,50.6478,-16.06647,42.18689,245.186513,0.999235,140.443469,128.575667,30.241688,158.817355,29.859285,0.187571,231.423649,359.991333,490.185456,0.000257,3839.2,-0.392695,80.09745,12.06492,123.62335,38.18401,60.28292,57.81508,51.197661,7.732692,110.0967,51.289723,7.511378,95.3259,0.4,-0.69,101.2515,0.599,6.02e-05,56.11,47.32,1,1,3,"DE0004,FR000Y,LU0001"
20221023235211_0Ju16,2459876.4945787466,2022-10-23 23:52:11.603707,2,STA,210.241608,36.646237,49.05283,13.87083,50.36504,-4.11234,26.84818,351.25421,-3.34316,33.01182,1.279072,0.788507,5.304022,130.649405,30.246823,160.896228,4.02177,0.270514,229.346128,329.713084,2.28763,0.681337,1.446582,4.675977,49.60759,15.41063,159.2707,52.34547,29.11754,26.30497,51.610572,6.224826,95.3436,51.696293,6.172448,81.9627,0.62,1.31,88.3361,0.524,6.37e-05,61.58,50.23,1,1,2,"BE0006,DE0001"
20221023235254_bqcyy,2459876.4950714945,2022-10-23 23:52:54.177124,-1,...,210.242098,46.888122,127.14924,31.0741,121.8788,11.65516,69.11957,122.46154,20.30059,40.24789,5.427343,0.816956,159.685453,175.374002,210.245167,25.619169,1.60449,0.993443,4.6282,0.269152,9.861243,0.077951,12.643914,-0.145701,127.14505,31.11949,72.23527,27.62642,70.29154,67.55294,44.099837,16.288012,104.2075,44.04783,16.063865,94.2185,0.32,-0.45,97.3883,0.683,2.36e-05,73.71,51.41,1,1,2,"HR000K,HR0025"
20221023235308_Tj0Ne,2459876.4952426935,2022-10-23 23:53:08.968755,388,CTA,210.242269,33.498662,51.77377,27.02819,56.18179,7.96675,34.095,4.03612,7.82918,34.69193,1.530001,0.903173,17.295368,322.508891,210.241695,172.750585,-10.424911,0.148146,217.492428,340.493197,2.911857,0.520795,1.89251,3.845946,52.28367,27.66938,142.04722,62.37266,35.94241,35.15624,51.405391,2.837514,93.4878,51.429152,2.807869,86.9948,0.2,0.94,88.0961,0.83,1.94e-05,31.09,21.97,1,1,2,"BE0008,BE000B"
20221023235316_sLIJb,2459876.495324108,2022-10-23 23:53:16.002916,8,ORI,210.24235,36.692903,96.59875,15.75285,96.40546,-7.53824,65.41961,77.99329,-12.20296,40.60095,6.575538,0.917109,163.71421,86.855196,30.241525,117.096721,16.260584,0.545055,273.143155,357.643539,12.606021,0.058453,16.861553,-0.068759,96.75376,16.01938,102.87251,31.30888,66.60721,64.34589,50.028093,6.002234,110.416,50.055653,5.813831,101.8812,0.26,1.43,107.3418,0.36,3.93e-06,71.49,27.98,1,1,2,"BE0007,FR000Y"
20221023235420_2bGGU,2459876.496074004,2022-10-23 23:54:20.793914,624,XAR,210.243097,36.111997,42.53843,13.36215,44.1301,-2.84283,28.56556,350.88911,-2.22683,36.45605,1.952701,0.833037,3.50853,118.635651,30.250882,148.886533,3.078941,0.326029,241.357298,344.651014,3.579372,0.361203,2.728689,3.341635,43.257,14.75213,168.36451,53.38887,30.68376,29.91247,50.905965,5.150843,95.3148,50.973462,5.128763,84.8624,0.44,1.51,87.6959,0.729,2.88e-05,85.51,66.1,1,1,2,"BE0001,NL0001"
20221023235505_i3Ogo,2459876.4965869663,2022-10-23 23:55:05.113891,-1,...,210.243608,34.28037,114.94828,49.74646,107.95473,27.8521,61.52874,92.80308,47.708,38.86023,3.246768,0.72866,128.914613,223.252472,210.244643,73.497115,-32.218784,0.880977,316.748056,354.946279,5.612559,0.168472,5.850293,0.923298,114.91232,49.71907,57.96453,41.1922,62.71125,61.35129,50.91669,3.110469,109.1061,50.846844,2.934559,96.1476,0.36,0.46,102.47,0.512,1.46e-05,37.65,39.45,1,1,5,"BE0005,BE0008,BE000B,BE000G,FR000X"
20221023235505_2EOqH,2459876.496587414,2022-10-23 23:55:05.152555,-1,...,210.243609,37.232947,89.0385,27.72764,89.14652,4.2928,63.91286,66.65546,6.57799,41.76419,22.685052,0.9844,169.005507,287.389007,210.246353,137.63536,-10.486191,0.353878,252.612982,359.655458,45.016226,0.009122,108.046403,-0.491771,89.30418,27.89771,102.01842,44.54253,65.06878,63.27457,52.686753,6.06888,110.125,52.706172,5.917731,99.7014,0.28,-0.41,106.5127,0.347,2.41e-05,43.76,56.33,1,1,4,"BE0002,BE0006,DE0001,NL0009"
20221023235516_CMXQi,2459876.4967201,2022-10-23 23:55:16.616665,8,ORI,210.243741,48.223725,98.71314,16.4486,98.41242,-6.73503,66.04966,81.45949,-11.04182,40.44342,6.007127,0.900571,165.946123,80.989196,30.241781,111.230977,13.87694,0.597285,279.007706,357.31207,11.41697,0.066943,14.723155,-0.03977,98.95349,16.62882,106.73305,39.23201,67.22388,65.34552,44.688213,17.004507,112.9967,44.735611,16.782046,97.7822,0.41,-0.94,106.2772,0.442,4.47e-05,78.56,33.22,1,1,2,"HR000K,HR0025"
20221023235535_lWBJ2,2459876.496932892,2022-10-23 23:55:35.001840,8,ORI,210.243953,34.80538,95.57886,16.66292,95.38042,-6.67064,63.52256,75.5584,-10.87858,39.0968,3.481772,0.862421,164.874247,96.877357,30.243124,127.12048,15.014347,0.479017,263.121043,353.60691,6.484527,0.151706,6.496825,0.69534,95.7179,16.94937,101.91923,31.31317,64.73381,65.4142,50.838689,3.51821,114.3368,50.86796,3.297308,104.5328,0.33,0.54,113.9753,0.037,8.66e-06,52.15,57.17,1,1,3,"BE0008,BE000B,FR000X"
20221023235620_bR76C,2459876.4974566433,2022-10-23 23:56:20.253978,2,STA,210.244474,37.248898,45.33098,12.85664,46.59502,-4.10747,31.28038,355.40815,-3.46034,37.11727,2.186867,0.87687,6.041812,124.128851,30.249295,154.378146,4.998352,0.26927,235.867086,347.788363,4.104465,0.304769,3.233957,2.999568,45.98919,14.07405,166.12047,52.08816,33.23653,32.46328,51.324916,5.78855,95.0768,51.412431,5.753908,82.0396,0.51,0.97,87.894,0.551,3.88e-05,44.5,51.14,1,1,2,"BE0006,NL000K"
20221023235738_kRQVZ,2459876.4983596485,2022-10-23 23:57:38.273631,-1,...,210.245374,36.227268,289.65033,49.97043,310.73081,70.64173,17.06775,302.66612,24.37389,39.01974,3.401399,0.708025,24.393132,185.318752,210.245153,35.563905,-2.194002,0.993124,354.682312,359.357295,5.809673,0.157115,6.273168,2.569934,295.85623,54.4102,316.12164,34.31804,20.19771,18.45332,50.782137,4.441124,82.6721,50.720689,4.533882,76.1307,0.64,2.06,80.4495,0.34,5.56e-05,70.34,36.41,1,1,2,"BE0008,BE000B"
20221023235833_oiuHg,2459876.499003608,2022-10-23 23:58:33.911672,8,ORI,210.246015,55.042075,97.51153,15.0415,97.32819,-8.20532,63.75692,78.6126,-13.57003,38.78052,3.174849,0.831815,162.102823,91.159089,30.244551,121.40364,17.893391,0.533961,268.838077,352.537102,5.815738,0.174229,5.656989,0.814121,97.8134,15.22755,113.9325,44.20373,64.9409,63.5999,42.986793,23.023275,113.8867,43.034121,22.877621,101.0688,0.28,-1.49,106.1746,0.602,4.15e-05,16.97,41.45,1,1,2,"BG0003,BG0004"
20221023235917_NL8p8,2459876.4995068647,2022-10-23 23:59:17.393110,8,ORI,210.246517,33.312222,96.01785,15.38672,95.85758,-7.9287,66.15927,77.44943,-12.69224,41.53502,15.243979,0.963952,162.937117,84.953702,30.245888,115.199589,16.994732,0.549521,275.04493,359.35217,29.938437,0.01656,59.517975,-0.529281,96.15494,15.66726,101.27907,29.12369,67.33851,65.54467,50.918084,1.080573,114.5544,50.950233,0.822562,104.1223,0.36,-0.88,113.306,0.12,3.94e-05,35.91,27.01,1,0,2,"BE0008,FR000X"
20221024000205_IoqUC,2459876.5014549145,2022-10-24 00:02:05.704609,8,ORI,210.248457,56.278629,99.6237,15.64348,99.34429,-7.48261,65.74864,82.76937,-12.38159,39.93029,4.695625,0.868888,164.53728,79.621202,30.246594,109.867796,15.203557,0.615653,280.375552,356.060774,8.775597,0.096864,10.175148,0.201967,99.9269,15.80992,112.86804,43.88197,66.90622,64.1907,43.379451,23.358149,107.7416,43.412666,23.249883,98.4604,0.24,-1.45,103.9555,0.408,4.83e-05,17.17,16.25,1,1,2,"BG0003,BG0004"
20221024000307_JnhX4,2459876.502174668,2022-10-24 00:03:07.891316,338,OER,210.249174,51.606846,39.81121,0.29253,37.50171,-14.47613,29.35149,347.64734,-10.67001,39.62665,4.163289,0.894066,15.553089,100.330495,30.252946,130.583441,15.29475,0.441033,259.666771,355.228122,7.885546,0.116024,8.494847,2.021974,40.99802,1.94803,195.08124,44.99517,31.31896,31.34518,45.982772,18.443453,100.042,46.137586,18.50353,82.0139,0.81,0.13,89.181,0.602,0.000193,47.39,47.99,1,1,2,"HR0024,HU0002"
20221024000351_LuCup,2459876.5026763217,2022-10-24 00:03:51.234191,8,ORI,210.249674,39.288726,95.84424,15.63066,95.67867,-7.69191,65.97222,77.10685,-12.31537,41.39811,12.754536,0.957599,163.342595,86.159881,30.249237,116.409117,16.61892,0.540805,273.838782,359.14901,24.968268,0.021638,45.550973,-0.456167,96.03978,15.9115,107.68239,32.42052,67.12696,66.46531,53.037054,5.912419,117.9827,53.111213,5.521935,100.3515,0.53,-1.85,112.1632,0.33,0.000138,24.07,41.11,1,1,3,"BE0002,BE0006,DE0001"
20221024000438_rR9tw,2459876.5032210303,2022-10-24 00:04:38.297022,8,ORI,210.250217,36.516615,96.78768,15.73408,96.58957,-7.54849,65.7479,78.42073,-12.20542,40.85172,7.74833,0.92833,163.812519,85.281859,30.249574,115.531433,16.131128,0.555321,274.716675,358.174655,14.941339,0.045697,21.568147,-0.199591,96.94646,16.01162,103.46869,30.7223,66.92323,66.67772,51.583271,2.950283,113.3507,51.640331,2.562525,96.7695,0.54,-0.85,106.8746,0.391,6.45e-05,38.4,56.35,1,1,7,"BE0001,BE0005,BE0008,BE0009,BE000B,BE000G,FR000X"
20221024000452_f8VdY,2459876.5033900407,2022-10-24 00:04:52.899558,-1,...,210.250384,39.389607,24.32869,30.66237,33.96474,19.08372,22.92734,337.99106,11.73252,36.8653,2.090777,0.73158,14.715251,271.822427,210.249436,122.071863,-14.70764,0.561206,268.179412,345.005163,3.620347,0.326019,3.023167,3.325045,25.98793,31.90187,212.80842,68.70608,25.41956,24.26989,50.75407,5.787493,85.8522,50.773379,5.807096,79.2133,0.29,1.49,81.6401,0.634,2.23e-05,57.98,41.4,1,1,2,"BE0004,FR000Y"
20221024000552_UC8Da,2459876.5040760976,2022-10-24 00:05:52.174835,-1,...,210.251068,39.644472,24.35096,2.91836,23.62957,-6.72349,19.65082,331.91428,-3.48003,37.89834,2.556039,0.738342,4.086385,76.794797,30.258741,107.053538,3.978157,0.668808,283.198347,349.583557,4.44327,0.241187,4.086503,2.978962,26.13835,6.27457,199.07663,44.7404,22.49848,21.62508,50.098283,5.797251,99.6097,50.271657,5.890587,79.1595,1.4,0.14,83.7575,0.775,0.000426,81.07,58.85,1,1,4,"BE0001,BE0004,BE0007,NL0001"
20221024000612_jCk63,2459876.5043147486,2022-10-24 00:06:12.794317,23,EGE,210.251306,42.389623,105.44069,26.88956,103.77386,4.18713,68.7099,91.14908,6.98777,41.23886,10.725219,0.929685,172.014481,240.15386,210.255446,90.409306,-6.920775,0.754143,299.849397,359.018336,20.696294,0.02806,35.124479,-0.562106,105.63237,27.01823,92.40866,37.23374,69.83264,68.92586,51.724874,8.425245,116.2344,51.732754,8.103997,99.1394,0.44,-1.41,106.0405,0.596,9.93e-05,25.51,23.89,1,1,2,"DE0004,LU0001"
20221024000819_uP75T,2459876.505783672,2022-10-24 00:08:19.709259,8,ORI,210.252769,42.21437,97.47453,15.05497,97.29142,-8.19375,64.59889,78.94962,-13.44682,39.59045,4.107957,0.865867,162.345172,87.788322,30.25214,118.040462,17.641244,0.551013,272.210068,355.068489,7.664902,0.118377,8.32606,0.419805,97.6653,15.32738,107.80432,33.45669,65.78253,65.62219,50.625463,7.74771,118.5622,50.683571,7.461154,104.314,0.4,0.85,112.7893,0.405,8.44e-06,24.86,61.94,1,1,2,"FR000Y,LU0001"
20221024000912_urZhW,2459876.506389793,2022-10-24 00:09:12.078156,8,ORI,210.253373,52.736757,96.52543,16.24776,96.31161,-7.04709,61.92868,76.15477,-11.75253,37.30024,2.262795,0.79525,163.844016,101.897231,30.252046,132.149277,15.799754,0.463307,258.100169,347.129594,4.062282,0.289559,3.403834,1.531953,96.80922,16.47037,114.48008,42.86903,63.13193,62.92566,46.423735,18.05187,110.5561,46.464141,17.923194,100.3271,0.24,0.13,107.0289,0.345,1.05e-05,32.7,59.31,1,1,2,"HR0024,HU0002"
20221024000915_3P3MH,2459876.5064281835,2022-10-24 00:09:15.395056,8,ORI,210.253411,42.367311,97.00929,16.74318,96.75477,-6.53032,66.71822,79.15647,-10.50349,41.62237,17.416623,0.96715,166.178682,82.198659,30.252282,112.450941,13.690893,0.572133,277.799243,359.473167,34.261112,0.01356,72.685293,-0.604334,97.22367,16.97571,106.88148,35.18435,67.87061,66.07952,50.324607,7.668035,113.1668,50.362467,7.472093,102.7492,0.28,1.21,110.0855,0.296,4.8e-06,33.69,39.97,1,1,2,"FR000Y,LU0001"
20221024000955_4DmsT,2459876.506891429,2022-10-24 00:09:55.419462,-1,...,210.253872,57.677099,121.54051,20.51833,119.33532,0.235,67.93015,117.90051,0.42036,38.00663,2.61803,0.62082,179.579249,186.273546,210.379694,36.653239,-0.045977,0.992704,353.850977,358.870606,4.243355,0.232671,4.236064,0.875828,121.66225,20.61117,91.15431,32.71944,69.1249,67.68705,42.408672,22.810382,99.5273,42.411203,22.631548,89.9545,0.27,-2.2,93.3434,0.646,8.19e-05,75.47,36.96,1,1,3,"BG0003,BG0004,GR0002"
20221024001056_7vlVa,2459876.507596142,2022-10-24 00:10:56.306680,8,ORI,210.254575,43.245885,96.98835,16.22297,96.76014,-7.05089,66.24571,78.9324,-11.37782,41.2185,10.511765,0.946167,165.000166,83.508306,30.253717,113.762023,14.901422,0.565877,276.48984,358.860325,20.457652,0.02892,34.081139,-0.393591,97.20717,16.47015,108.64309,35.07686,67.39856,66.84775,51.161728,8.103816,110.9399,51.205443,7.896464,100.0583,0.32,-0.63,103.1578,0.715,2.46e-05,17.55,20.03,1,1,2,"FR000Y,LU0001"
20221024001118_vBh7X,2459876.507854161,2022-10-24 00:11:18.599498,-1,...,210.254831,40.253052,110.48663,20.62994,109.12633,-1.45786,69.90879,100.38319,-2.47942,41.10872,9.49494,0.90792,177.363966,41.809229,30.246011,72.05524,1.756974,0.87429,318.181082,359.075802,18.115591,0.033687,29.257619,-0.582983,110.60595,20.8206,91.57101,28.28371,71.04353,70.42406,51.434862,5.039464,113.6576,51.439289,4.762186,103.142,0.32,-0.79,105.5368,0.772,3.07e-05,13.93,43.93,1,1,3,"BE0001,BE0003,BE0006"
20221024001259_qYuV3,2459876.509024497,2022-10-24 00:12:59.716592,8,ORI,210.255997,43.676732,95.2374,14.77886,95.12094,-8.56578,64.73857,75.61058,-13.76315,40.5292,6.303153,0.919073,161.002791,91.000112,30.255553,121.255664,18.994204,0.510096,268.998419,357.480873,12.09621,0.062283,15.82477,0.005499,95.4618,15.05516,111.80965,35.19237,65.90656,65.46049,51.281175,8.040443,116.1309,51.351745,7.757447,100.9546,0.4,-1.08,110.2165,0.39,4.48e-05,16.98,41.69,1,1,2,"FR000Y,LU0001"
20221024001312_HxkyF,2459876.5091779465,2022-10-24 00:13:12.974576,23,EGE,210.25615,39.638943,106.02052,30.64655,103.87206,7.97706,64.55813,89.73508,13.81356,37.52409,2.363775,0.704997,164.069715,253.941819,210.258557,104.200376,-15.293176,0.697321,286.059809,348.265009,4.030228,0.271204,3.634208,1.282453,106.16018,30.76791,86.15081,37.82482,65.73811,65.5608,51.268099,3.947407,110.9129,51.261179,3.786075,102.0209,0.23,0.63,104.9762,0.668,7.42e-06,44.66,39.94,1,1,5,"BE0003,BE0008,BE000B,BE000G,FR000X"
20221024001320_QIz8x,2459876.5092685577,2022-10-24 00:13:20.803381,-1,...,210.25624,41.707447,131.04459,39.61645,122.74126,20.72902,65.31386,124.26276,36.57467,38.79701,3.189379,0.689263,143.358272,172.115745,210.257809,22.373554,4.695817,0.991058,7.885105,1.053581,5.387701,0.173039,5.695867,0.721563,130.96457,39.68296,62.3993,29.73321,66.48437,64.58541,50.057917,5.986548,101.872,49.98341,5.76609,91.5603,0.32,1.31,99.305,0.249,4.27e-06,40.54,42.85,1,1,2,"BE0007,FR000Y"
20221024001331_vjbJg,2459876.5093921623,2022-10-24 00:13:31.482824,17,NTA,210.256363,71.28328,46.37306,20.11459,49.56846,2.58916,33.50345,359.76269,2.32993,37.23414,2.234684,0.90603,4.586377,311.293194,210.240573,161.533766,-3.444335,0.209993,228.724337,348.799855,4.259374,0.29504,3.340602,2.881733,47.90563,20.65333,246.15098,66.04924,35.14457,34.49048,32.507316,35.514494,97.4802,32.536272,35.591869,79.3658,0.57,-0.96,84.7946,0.7,0.000265,33.7,27.32,1,1,2,"IL0001,IL0002"
20221024001603_MJ2kc,2459876.511153209,2022-10-24 00:16:03.637260,-1,...,210.258118,42.65246,166.94788,70.12565,126.68788,56.33678,45.30165,275.1483,81.67806,38.10649,2.678062,0.630316,82.455043,170.885895,210.258985,21.14488,9.034533,0.990037,9.114527,1.609767,4.366087,0.224892,4.382597,2.089544,165.23946,70.31869,21.71855,39.92858,46.7232,46.77317,52.911827,6.242097,98.182,52.818379,6.180656,88.6966,0.36,-0.16,96.9233,0.133,3.3e-05,77.02,38.4,1,1,2,"BE0002,DE0001"
20221024001604_sWsz2,2459876.5111593544,2022-10-24 00:16:04.168216,8,ORI,210.258123,55.241701,95.58081,16.32102,95.39572,-7.01221,66.25063,76.8388,-11.18331,41.70028,19.959197,0.973134,164.773931,86.258231,30.25667,116.514901,15.192828,0.536218,273.738981,359.569087,39.382176,0.011053,89.169274,-0.609377,95.91405,16.50979,118.1045,44.89606,67.37548,66.51448,46.649802,18.835187,114.0363,46.748236,18.566175,90.5304,0.5,-1.09,100.6343,0.57,7.47e-05,22.32,33.6,1,1,2,"HR0024,HU0002"
20221024001708_2Uo64,2459876.511903953,2022-10-24 00:17:08.501563,8,ORI,210.258865,54.940191,96.22241,15.34443,96.0584,-7.9625,72.76225,80.27002,-12.1791,47.77575,-1.777237,1.366558,164.268068,66.281315,30.25744,96.538754,14.373057,0.651461,293.715927,,-4.205936,0.415993,,-3.976076,96.56263,15.49987,117.60482,43.75667,73.81229,65.62372,46.18105,18.255364,113.9355,46.242173,18.086339,99.6646,0.32,-0.04,105.5795,0.586,1.81e-05,65.32,89.17,1,1,2,"HR0024,HU0002"
20221024001829_TmM2p,2459876.512838722,2022-10-24 00:18:29.265639,8,ORI,210.259797,39.768983,93.53058,19.4708,93.33627,-3.92601,61.87336,71.69684,-6.37552,38.14817,2.704021,0.856066,170.417145,108.657828,30.257759,138.915587,9.074862,0.389201,251.339254,350.670251,5.018842,0.221661,4.446475,1.189904,93.73226,19.71882,105.33415,37.87788,63.09093,64.64176,50.135989,2.711673,110.7423,50.160981,2.569015,102.4043,0.28,-0.09,108.8832,0.223,1.21e-05,11.51,43.05,1,1,2,"BE0005,FR000X"
20221024002031_qT4eW,2459876.5142477076,2022-10-24 00:20:31.001933,8,ORI,210.2612,61.068072,97.22706,15.51524,97.02681,-7.74635,64.83774,78.67167,-12.66406,39.86199,4.563798,0.880045,163.278357,87.749178,30.259421,118.008599,16.708363,0.547449,272.247506,355.825804,8.580146,0.101092,9.749676,0.288528,97.59534,15.67445,118.89333,49.11457,65.9812,63.54216,41.950059,23.546508,109.0629,42.000468,23.423837,95.4703,0.29,-1.2,101.0783,0.587,5.29e-05,18.01,26.68,1,1,2,"BG0003,BG0004"
20221024002119_Vv1pk,2459876.51481304,2022-10-24 00:21:19.846649,8,ORI,210.261763,73.731674,100.9145,19.36816,100.31137,-3.67973,69.09833,85.72375,-5.98028,42.56285,-31.425125,1.021699,172.753448,67.812735,30.251957,98.064692,6.707413,0.681881,292.175613,,-63.532131,0.005595,,-1.186736,101.40121,19.38245,108.68798,62.45577,70.15902,67.43531,31.152104,36.005839,110.7483,31.169568,35.945691,98.9752,0.2,-1.44,104.2558,0.551,3.92e-05,21.26,38.59,1,1,2,"IL0002,IL0004"
20221024002127_vvKNN,2459876.51490249,2022-10-24 00:21:27.575153,22,LMI,210.261852,43.122817,161.21209,36.28735,148.17613,26.08773,61.98482,173.31666,40.40747,42.05036,58.631938,0.98935,125.224615,104.555145,210.263089,314.818234,52.24909,0.62445,75.445375,0.08265,116.639426,0.002195,448.954172,-0.474834,160.89968,36.61334,47.14,14.33809,63.17245,62.31408,52.692299,5.367149,122.2842,52.072149,4.290874,96.9479,1.68,-3.01,104.7652,0.691,0.000842,52.9,87.53,1,1,7,"BE0001,BE0002,BE0006,BE000B,DE0001,DE0005,NL0009"
20221024002225_as4CC,2459876.515569202,2022-10-24 00:22:25.179065,2,STA,210.262516,42.350023,47.23163,14.37351,48.793,-3.15809,32.65163,358.29452,-2.78346,37.03741,2.155352,0.894277,5.24588,129.271416,30.268445,159.539861,4.058853,0.227871,230.723545,347.928809,4.082832,0.311478,3.164301,2.988159,47.95383,15.46465,170.86874,53.62689,34.51361,33.72673,51.560333,4.351383,103.6793,51.788518,4.292182,68.4354,1.3,-1.47,78.1032,0.726,0.00113,55.58,28.5,1,1,3,"BE0001,BE0003,BE000B"
20221024002237_Gd3d0,2459876.5157111287,2022-10-24 00:22:37.441561,-1,...,210.262658,41.895397,22.11366,26.32234,30.33653,15.82076,20.43142,334.19205,8.78082,36.49023,1.963433,0.688165,10.545933,266.76121,210.260841,117.022051,-10.528896,0.612267,273.241546,343.284603,3.314599,0.358245,2.751216,3.526849,24.12616,28.07918,218.02004,64.07715,23.17164,22.75653,50.217277,3.853441,95.1501,50.270393,3.918216,79.5275,0.85,0.92,82.8418,0.788,0.000111,30.2,35.28,1,1,3,"BE0005,BE000E,FR000X"
20221024002317_67Wqd,2459876.516171538,2022-10-24 00:23:17.220866,8,ORI,210.263117,44.961058,96.18434,16.22689,95.98289,-7.08246,64.32259,76.84628,-11.53011,39.67628,4.241436,0.879603,164.31292,92.294344,30.262478,122.556822,15.674181,0.510658,267.703975,355.312827,7.972215,0.112833,8.735144,0.400087,96.41586,16.49744,111.73265,36.16698,65.48941,64.28462,52.292337,6.71349,112.0723,52.341592,6.510784,101.0558,0.33,-1.21,105.5773,0.59,5.05e-05,36.87,34.06,1,1,4,"BE0002,BE0006,DE0001,FR000Y"
20221024002406_7ytXA,2459876.516736669,2022-10-24 00:24:06.048202,8,ORI,210.263679,43.895881,96.46631,16.4628,96.24471,-6.83484,65.45437,77.79399,-11.05275,40.63037,6.693401,0.919601,165.167898,87.60985,30.262966,117.872815,14.818902,0.538143,272.388426,357.706452,12.848659,0.056916,17.316931,-0.083843,96.69358,16.72403,110.3947,35.52811,66.60814,65.441,52.439761,5.476261,112.5812,52.493021,5.240526,100.2158,0.32,-0.95,104.8199,0.628,4e-05,68.97,40.15,1,1,4,"BE0002,BE0006,DE0001,NL0006"
20221024002448_Omi4O,2459876.517231029,2022-10-24 00:24:48.760945,-1,...,210.264172,45.02412,116.67904,18.88479,115.16029,-2.25302,68.51327,110.52745,-3.97065,38.89373,3.277879,0.706929,175.971591,23.51545,30.257608,53.773058,1.606207,0.960653,336.476995,357.075399,5.595106,0.166079,5.934581,0.467825,116.76105,19.08821,91.14394,26.15661,69.67914,66.7823,50.164097,6.425229,100.5654,50.166529,6.221781,93.3379,0.24,0.49,98.1596,0.333,9.43e-06,64.14,21.93,1,1,3,"BE0004,BE0007,FR000Y"
20221024002451_5h3ZX,2459876.517258642,2022-10-24 00:24:51.146649,8,ORI,210.264199,45.071469,96.50077,15.61906,96.31657,-7.67621,65.98644,78.08741,-12.35563,41.19051,10.231465,0.945818,163.533193,84.889221,30.263469,115.152691,16.399488,0.554363,275.108998,358.809852,19.908567,0.030116,32.727087,-0.364539,96.73547,15.86807,111.01923,36.07181,67.13782,62.56634,50.836075,6.461357,115.0685,50.896001,6.213626,101.2812,0.36,-0.72,106.0823,0.652,2.57e-05,26.76,55.34,1,1,4,"BE0004,BE0006,FR000Y,LU0001"
20221024002609_ebkSh,2459876.518167753,2022-10-24 00:26:09.693880,242,XDR,210.265105,62.74755,216.90597,74.5534,131.98633,71.43592,35.62728,294.7097,60.72916,38.71724,3.119946,0.682001,60.844103,173.304548,210.266001,23.570549,5.843949,0.99214,6.696561,0.927641,5.247753,0.178848,5.510885,2.219818,212.65343,75.6416,8.1875,29.17495,37.36107,34.75795,41.91362,23.810913,91.2659,41.812651,23.791403,84.8654,0.37,-0.58,90.8225,0.069,6.52e-05,7.4,32.3,1,1,2,"BG0003,BG0004"
20221024002643_OxOvG,2459876.518560013,2022-10-24 00:26:43.585106,8,ORI,210.265495,45.910126,96.03864,15.78605,95.86079,-7.52888,66.06971,77.43212,-12.06498,41.41513,13.016706,0.958107,163.750508,85.612923,30.264957,115.87788,16.200568,0.545313,274.385472,359.175454,25.4881,0.020987,46.962617,-0.469919,96.28688,16.04694,113.35756,36.26196,67.20739,64.91849,52.666415,6.832493,111.4467,52.703686,6.69007,103.6391,0.2,0.18,106.6694,0.612,8.77e-06,30.22,20.25,1,1,2,"BE0002,DE0001"
